"checks_date","production_report","product_name","processor_name","file_type_output",satellite,timeliness,"sensing_start","sensing_stop","creation_date","check_missing_input_start","check_missing_input_stop","check_missing_input_result","check_missing_input_outcome","check_missing_input_description","check_missing_input_with_margin_start","check_missing_input_with_margin_stop","check_missing_input_with_margin_result","check_missing_input_with_margin_outcome","check_missing_input_with_margin_description","check_unexpected_fragmentation_start","check_unexpected_fragmentation_stop","check_unexpected_fragmentation_result","check_unexpected_fragmentation_outcome","check_unexpected_fragmentation_description","check_detection_duplicated_products_start","check_detection_duplicated_products_stop","check_detection_duplicated_products_result","check_detection_duplicated_products_outcome","check_detection_duplicated_products_description","check_adf_expected_ranking_start","check_adf_expected_ranking_stop","check_adf_expected_ranking_result","check_adf_expected_ranking_outcome","check_adf_expected_ranking_description","check_degradation_flag_adf_start","check_degradation_flag_adf_stop","check_degradation_flag_adf_result","check_degradation_flag_adf_outcome","check_degradation_flag_adf_description","check_degradation_flag_navatt_start","check_degradation_flag_navatt_stop","check_degradation_flag_navatt_result","check_degradation_flag_navatt_outcome","check_degradation_flag_navatt_description","check_missing_ephemeris_start","check_missing_ephemeris_stop","check_missing_ephemeris_result","check_missing_ephemeris_outcome","check_missing_ephemeris_description","check_product_size_start","check_product_size_stop","check_product_size_result","check_product_size_outcome","check_product_size_description","check_gaps_detection_start","check_gaps_detection_stop","check_gaps_detection_result","check_gaps_detection_outcome","check_gaps_detection_description","check_product_package_format_start","check_product_package_format_stop","check_product_package_format_result","check_product_package_format_outcome","check_product_package_format_description","check_instrument_anomaly_detection_start","check_instrument_anomaly_detection_stop","check_instrument_anomaly_detection_result","check_instrument_anomaly_detection_outcome","check_instrument_anomaly_detection_description"
"2022-01-21 @ 13:27:28.085 CET","S3A_REP_PR_LN3_O_PM1_654484041_20211005T234337862","S3A_SR_1_SRA_A__20210910T134839_20210910T143909_20211005T233719_3029_076_138______LN3_O_NT_004.SEN3","S3A_SR1","SR_1_SRA_A_",S3A,NTC,"2021-09-10 @ 15:48:38.973 CEST","2021-09-10 @ 16:39:08.583 CEST","2021-10-06 @ 01:37:19.000 CEST","2022-01-21 @ 13:27:40.141 CET","2022-01-21 @ 13:27:40.333 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:40.340 CET","2022-01-21 @ 13:27:40.382 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:40.391 CET","2022-01-21 @ 13:27:40.413 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:40.420 CET","2022-01-21 @ 13:27:40.449 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:40.456 CET","2022-01-21 @ 13:27:40.514 CET",0,"/plugins/indexPatternManagement/assets/icons/icons_stoplight/OK.png","-","2022-01-21 @ 13:27:40.520 CET","2022-01-21 @ 13:27:40.542 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:40.552 CET","2022-01-21 @ 13:27:40.576 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:40.583 CET","2022-01-21 @ 13:27:40.608 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:40.617 CET","2022-01-21 @ 13:27:40.641 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:40.648 CET","2022-01-21 @ 13:27:40.672 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:40.682 CET","2022-01-21 @ 13:27:40.709 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:40.722 CET","2022-01-21 @ 13:27:40.750 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
"2022-01-21 @ 13:27:28.069 CET","S3A_REP_PR_LN3_O_PM1_654484041_20211005T234337862","S3A_SR_1_SRA____20210910T134839_20210910T143909_20211005T233719_3029_076_138______LN3_O_NT_004.SEN3","S3A_SR1","SR_1_SRA___",S3A,NTC,"2021-09-10 @ 15:48:38.973 CEST","2021-09-10 @ 16:39:08.583 CEST","2021-10-06 @ 01:37:19.000 CEST","2022-01-21 @ 13:27:38.178 CET","2022-01-21 @ 13:27:38.288 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:38.301 CET","2022-01-21 @ 13:27:38.434 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:38.446 CET","2022-01-21 @ 13:27:38.468 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:38.547 CET","2022-01-21 @ 13:27:38.570 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:38.668 CET","2022-01-21 @ 13:27:38.811 CET",0,"/plugins/indexPatternManagement/assets/icons/icons_stoplight/OK.png","-","2022-01-21 @ 13:27:38.828 CET","2022-01-21 @ 13:27:39.054 CET",0,"/plugins/indexPatternManagement/assets/icons/icons_stoplight/OK.png","-","2022-01-21 @ 13:27:39.069 CET","2022-01-21 @ 13:27:39.309 CET",0,"/plugins/indexPatternManagement/assets/icons/icons_stoplight/OK.png","-","2022-01-21 @ 13:27:39.328 CET","2022-01-21 @ 13:27:39.438 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:39.459 CET","2022-01-21 @ 13:27:39.563 CET",0,"/plugins/indexPatternManagement/assets/icons/icons_stoplight/OK.png","-","2022-01-21 @ 13:27:39.582 CET","2022-01-21 @ 13:27:39.709 CET",2,"/plugins/indexPatternManagement/assets/icons/icons_stoplight/Warning.png","Number of gaps = 5","2022-01-21 @ 13:27:39.821 CET","2022-01-21 @ 13:27:39.964 CET",0,"/plugins/indexPatternManagement/assets/icons/icons_stoplight/OK.png","-","2022-01-21 @ 13:27:40.069 CET","2022-01-21 @ 13:27:40.094 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
"2022-01-21 @ 13:27:15.919 CET","S3A_REP_PR_LN1_O_PM1_605741104_20211006T095800847","S3A_OL_2_LFR____20211005T042826_20211005T043126_20211006T095351_0179_077_104_4140_LN1_O_NT_002.SEN3","PUG_OL_2_LFR","OL_2_LFR___",S3A,NTC,"2021-10-05 @ 06:28:26.412 CEST","2021-10-05 @ 06:31:26.412 CEST","2021-10-06 @ 11:53:51.000 CEST","2022-01-21 @ 13:27:26.784 CET","2022-01-21 @ 13:27:26.883 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:26.894 CET","2022-01-21 @ 13:27:26.927 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:26.934 CET","2022-01-21 @ 13:27:26.956 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:26.962 CET","2022-01-21 @ 13:27:26.984 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:26.992 CET","2022-01-21 @ 13:27:27.037 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:27.043 CET","2022-01-21 @ 13:27:27.056 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:27.064 CET","2022-01-21 @ 13:27:27.087 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:27.094 CET","2022-01-21 @ 13:27:27.130 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:27.148 CET","2022-01-21 @ 13:27:27.179 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:27.189 CET","2022-01-21 @ 13:27:27.213 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:27.223 CET","2022-01-21 @ 13:27:27.246 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:27.256 CET","2022-01-21 @ 13:27:27.280 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
"2022-01-21 @ 13:27:15.914 CET","S3A_REP_PR_LN1_O_PM1_605741104_20211006T095800847","S3A_OL_2_LFR____20211005T042526_20211005T042826_20211006T095339_0179_077_104_3960_LN1_O_NT_002.SEN3","PUG_OL_2_LFR","OL_2_LFR___",S3A,NTC,"2021-10-05 @ 06:25:26.412 CEST","2021-10-05 @ 06:28:26.412 CEST","2021-10-06 @ 11:53:39.000 CEST","2022-01-21 @ 13:27:26.344 CET","2022-01-21 @ 13:27:26.388 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:26.395 CET","2022-01-21 @ 13:27:26.426 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:26.436 CET","2022-01-21 @ 13:27:26.449 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:26.455 CET","2022-01-21 @ 13:27:26.471 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:26.486 CET","2022-01-21 @ 13:27:26.529 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:26.537 CET","2022-01-21 @ 13:27:26.567 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:26.578 CET","2022-01-21 @ 13:27:26.599 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:26.612 CET","2022-01-21 @ 13:27:26.642 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:26.653 CET","2022-01-21 @ 13:27:26.679 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:26.688 CET","2022-01-21 @ 13:27:26.706 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:26.718 CET","2022-01-21 @ 13:27:26.739 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:26.749 CET","2022-01-21 @ 13:27:26.769 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
"2022-01-21 @ 13:27:15.893 CET","S3A_REP_PR_LN1_O_PM1_605741104_20211006T095800847","S3A_OL_2_LFR____20211005T042226_20211005T042526_20211006T095327_0179_077_104_3780_LN1_O_NT_002.SEN3","PUG_OL_2_LFR","OL_2_LFR___",S3A,NTC,"2021-10-05 @ 06:22:26.412 CEST","2021-10-05 @ 06:25:26.412 CEST","2021-10-06 @ 11:53:27.000 CEST","2022-01-21 @ 13:27:25.681 CET","2022-01-21 @ 13:27:25.711 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:25.729 CET","2022-01-21 @ 13:27:25.766 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:25.788 CET","2022-01-21 @ 13:27:25.832 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:25.849 CET","2022-01-21 @ 13:27:25.889 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:25.907 CET","2022-01-21 @ 13:27:26.008 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:26.024 CET","2022-01-21 @ 13:27:26.061 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:26.085 CET","2022-01-21 @ 13:27:26.141 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:26.153 CET","2022-01-21 @ 13:27:26.192 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:26.203 CET","2022-01-21 @ 13:27:26.239 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:26.248 CET","2022-01-21 @ 13:27:26.269 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:26.275 CET","2022-01-21 @ 13:27:26.289 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:26.296 CET","2022-01-21 @ 13:27:26.318 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
"2022-01-21 @ 13:27:15.846 CET","S3A_REP_PR_LN1_O_PM1_605741104_20211006T095800847","S3A_OL_2_LFR____20211005T041926_20211005T042226_20211006T095315_0179_077_104_3600_LN1_O_NT_002.SEN3","PUG_OL_2_LFR","OL_2_LFR___",S3A,NTC,"2021-10-05 @ 06:19:26.412 CEST","2021-10-05 @ 06:22:26.412 CEST","2021-10-06 @ 11:53:15.000 CEST","2022-01-21 @ 13:27:25.163 CET","2022-01-21 @ 13:27:25.194 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:25.209 CET","2022-01-21 @ 13:27:25.238 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:25.251 CET","2022-01-21 @ 13:27:25.268 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:25.279 CET","2022-01-21 @ 13:27:25.301 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:25.311 CET","2022-01-21 @ 13:27:25.368 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:25.377 CET","2022-01-21 @ 13:27:25.402 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:25.413 CET","2022-01-21 @ 13:27:25.438 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:25.446 CET","2022-01-21 @ 13:27:25.488 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:25.512 CET","2022-01-21 @ 13:27:25.549 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:25.557 CET","2022-01-21 @ 13:27:25.583 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:25.595 CET","2022-01-21 @ 13:27:25.617 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:25.633 CET","2022-01-21 @ 13:27:25.662 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
"2022-01-21 @ 13:27:15.834 CET","S3A_REP_PR_LN1_O_PM1_605741104_20211006T095800847","S3A_OL_2_LFR____20211005T041626_20211005T041926_20211006T095303_0180_077_104_3420_LN1_O_NT_002.SEN3","PUG_OL_2_LFR","OL_2_LFR___",S3A,NTC,"2021-10-05 @ 06:16:26.412 CEST","2021-10-05 @ 06:19:26.412 CEST","2021-10-06 @ 11:53:03.000 CEST","2022-01-21 @ 13:27:24.549 CET","2022-01-21 @ 13:27:24.576 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:24.586 CET","2022-01-21 @ 13:27:24.612 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:24.621 CET","2022-01-21 @ 13:27:24.663 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:24.670 CET","2022-01-21 @ 13:27:24.691 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:24.709 CET","2022-01-21 @ 13:27:24.763 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:24.779 CET","2022-01-21 @ 13:27:24.813 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:24.832 CET","2022-01-21 @ 13:27:24.860 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:24.902 CET","2022-01-21 @ 13:27:24.965 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:24.977 CET","2022-01-21 @ 13:27:25.019 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:25.037 CET","2022-01-21 @ 13:27:25.065 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:25.072 CET","2022-01-21 @ 13:27:25.091 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:25.109 CET","2022-01-21 @ 13:27:25.135 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
"2022-01-21 @ 13:27:15.807 CET","S3A_REP_PR_LN1_O_PM1_605741104_20211006T095800847","S3A_OL_2_LFR____20211005T041326_20211005T041626_20211006T095251_0179_077_104_3240_LN1_O_NT_002.SEN3","PUG_OL_2_LFR","OL_2_LFR___",S3A,NTC,"2021-10-05 @ 06:13:26.412 CEST","2021-10-05 @ 06:16:26.412 CEST","2021-10-06 @ 11:52:51.000 CEST","2022-01-21 @ 13:27:23.613 CET","2022-01-21 @ 13:27:23.629 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:23.694 CET","2022-01-21 @ 13:27:23.714 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:23.724 CET","2022-01-21 @ 13:27:23.825 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:23.843 CET","2022-01-21 @ 13:27:23.957 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:23.964 CET","2022-01-21 @ 13:27:24.105 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:24.204 CET","2022-01-21 @ 13:27:24.336 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:24.346 CET","2022-01-21 @ 13:27:24.366 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:24.374 CET","2022-01-21 @ 13:27:24.390 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:24.399 CET","2022-01-21 @ 13:27:24.425 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:24.436 CET","2022-01-21 @ 13:27:24.457 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:24.464 CET","2022-01-21 @ 13:27:24.491 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:24.500 CET","2022-01-21 @ 13:27:24.532 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
"2022-01-21 @ 13:27:15.794 CET","S3A_REP_PR_LN1_O_PM1_605741104_20211006T095800847","S3A_OL_2_LFR____20211005T041026_20211005T041326_20211006T095239_0179_077_104_3060_LN1_O_NT_002.SEN3","PUG_OL_2_LFR","OL_2_LFR___",S3A,NTC,"2021-10-05 @ 06:10:26.412 CEST","2021-10-05 @ 06:13:26.412 CEST","2021-10-06 @ 11:52:39.000 CEST","2022-01-21 @ 13:27:22.449 CET","2022-01-21 @ 13:27:22.548 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:22.575 CET","2022-01-21 @ 13:27:22.667 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:22.677 CET","2022-01-21 @ 13:27:22.791 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:22.798 CET","2022-01-21 @ 13:27:22.817 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:22.828 CET","2022-01-21 @ 13:27:22.945 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:22.955 CET","2022-01-21 @ 13:27:23.052 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:23.059 CET","2022-01-21 @ 13:27:23.077 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:23.084 CET","2022-01-21 @ 13:27:23.187 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:23.200 CET","2022-01-21 @ 13:27:23.307 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:23.332 CET","2022-01-21 @ 13:27:23.441 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:23.448 CET","2022-01-21 @ 13:27:23.564 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:23.572 CET","2022-01-21 @ 13:27:23.593 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
"2022-01-21 @ 13:27:15.753 CET","S3A_REP_PR_LN1_O_PM1_605741104_20211006T095800847","S3A_OL_2_LFR____20211005T040726_20211005T041026_20211006T095228_0179_077_104_2880_LN1_O_NT_002.SEN3","PUG_OL_2_LFR","OL_2_LFR___",S3A,NTC,"2021-10-05 @ 06:07:26.412 CEST","2021-10-05 @ 06:10:26.412 CEST","2021-10-06 @ 11:52:28.000 CEST","2022-01-21 @ 13:27:21.496 CET","2022-01-21 @ 13:27:21.541 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:21.562 CET","2022-01-21 @ 13:27:21.654 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:21.667 CET","2022-01-21 @ 13:27:21.681 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:21.689 CET","2022-01-21 @ 13:27:21.792 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:21.819 CET","2022-01-21 @ 13:27:21.931 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:22.030 CET","2022-01-21 @ 13:27:22.055 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:22.064 CET","2022-01-21 @ 13:27:22.083 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:22.093 CET","2022-01-21 @ 13:27:22.107 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:27:22.152 CET","2022-01-21 @ 13:27:22.189 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:22.200 CET","2022-01-21 @ 13:27:22.217 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:22.285 CET","2022-01-21 @ 13:27:22.347 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:27:22.359 CET","2022-01-21 @ 13:27:22.422 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
